like,for,com,sum,date,content 
98,1,142,241,2019-05-07,#茶颜小主节# 后台关于小主节集市和充值的问题过多，官博一个个回复不过来了。 我们后天会发一天推送专门答疑，大家有什么问题可以先在这里留言，我们在推文里解答~
243,22,107,372,2019-05-07,#茶颜小主节#   又一个剧透
237,60,155,452,2019-05-07,#茶颜小主节#     一些路透
108,5,83,196,2019-05-07,#茶颜小主节#   今日预告
250,39,299,588,2019-05-06,对了    #茶颜小主节#    大事预告
944,2003,1261,4208,2019-05-06,56瓶牛奶，56个仔，56个兄弟姐妹是一家！56民族版旺仔牛奶真的来啦！ @茶颜悦色官方微博   和 @旺仔俱乐部   一起祝大家悦来悦旺，旺上加旺！转发微博，5/11抽3位，每人一份惊喜旺礼（56民族旺仔牛奶一盒+56民族旺仔周边一份+旺旺零食）
346,7,148,501,2019-05-06,#茶颜悦色[超话]# 躲不过去了，活动抽奖要买服务包，一笔巨款。 这笔钱花了以后一定会多给大家抽奖！
2509,475,812,3796,2019-05-04,#茶颜悦色[超话]# 五一期间来长沙玩的很多朋友现在正在返程的路上，我们也终于松了一口气。 这四天对茶颜来说每天都像一场战役，千言万语最后汇成一句“感谢大家的厚爱”。 这座城市不那么大，也没有那么先进与完善，人多的时候网络都想罢工。 这几天发生了很多事情，我们也有很多歉要道。比如我们...
120,16,53,189,2019-05-04,#茶颜悦色[超话]# 失物招领！！ 知乎茶也乐和城店刚刚捡到的钱包， 里面还有两张 今天晚上18:31的车票  ， 请刘欣芮同学看到后速速回来领取。 假期最后一天大家一定注意财产安全！
366,15,195,576,2019-05-03,因人力紧缺，今明两天万家丽大润发店和奥克斯缤纷广场店将闭店，小伙伴会去五一商圈支援运营压力更大的门店，大家不要扑空哦
204,2,60,266,2019-05-01,最近多了很多新朋友，还有好多人夸我们可爱，如果大家正好在排队觉得无聊的话可以关注一下我们的公众号，回复“漫画”有惊喜
770,93,216,1079,2019-04-30,#茶颜悦色[超话]# 还有一件超出控制范围的事情，昨天收到通知，因为斯里兰卡爆炸，我们产自该地的红茶和绿茶断货了，现在在拼命盘点库存和寻找解决方案。 所以商业规模的扩大真的牵扯着很多宏观和复杂的问题，前路茫茫，我们把能做的做好。
1636,1233,466,3335,2019-04-30,又是一年五一假期了，每到这种时候我们心里都会格外紧张。一是因为节假日会造成必然的运营线紧张，排队时间长这个事情实在让人头疼，只能全力在品质和服务上为大家保障好；二是因为到了这种小长假会有更多慕名而来的外地朋友，因为能力问题造成了在地域发展上的局限，又受网络红利有了德不配位的名声，...
322,134,1135,1591,2019-04-26,一个小调查，大家最喜欢哪款茶颜饮品？（除了幽兰拿铁）
48,6,57,111,2019-04-25,青年湖南  的微博: 【官宣 】百年风云激荡，中国的青年们一直卓立时代潮头，在奋斗中释放青春激情、追逐青春理想，一代又一代中华儿女高举五四的火炬，照亮了中华民族伟大复兴的光明前景。今年，是五四运动一百周年，让我们一起骄傲地吹起青春号角、绽放青春魅力！为了纪念 #五四百年#  ，团团准备了海量福利，关注团团...
414,102,226,742,2019-04-24,#茶颜悦色[超话]# 刚刚收到的私信，实不相瞒，因为日常在网上搜我们的虚假加盟消息，今天小编我自己也接到了加盟的电话… 大家要知道，能做职业骗子的人，每天需要思考的问题就是如何骗人，甚至形成一套完整的逻辑，只要我们稍微有一点动摇，就很容易掉进圈套。 太多人因为信以为真造成亏损，即使官...
136,0,46,182,2019-04-22,失物招领！！ 哪位朋友昨天在中山亭二店遗失了一张信用卡？ 认领可联系门店电话15111212471 大家出门不要心太大了，重要财产安妥放置，注意安全
188,8,165,361,2019-04-19,#茶颜悦色[超话]# 船新上线啦，还有没来的小主吗[羞嗒嗒]
281,11,148,440,2019-04-18,茶颜悦色官方微博  的微博: #茶颜悦色[超话]# 从一家店变成一家公司啦[馋嘴] 还是我们哦！ 下期推送有好消息
682,51,251,984,2019-04-18,#茶颜悦色[超话]# 从一家店变成一家公司啦[馋嘴] 还是我们哦！ 下期推送有好消息
249,5,143,397,2019-04-18,艾穆啊  的微博: #茶颜悦色[超话]# @茶颜悦色官方微博  笑死我了，你居然被怀疑到底是不是真的官方微博
3940,305,1298,5543,2019-04-17,#茶颜悦色[超话]# 惊闻我司又上热搜，非常感谢各位朋友对我们的关注。 茶颜走了五年多，从之前没钱告到现在有一点钱开始告，是因为有大家的喜爱。 我们不是什么大公司，只是一家普普通通的奶茶店，也时常自黑业务能力，因为欠着粉丝很多答应好的事情。 小葱老师常说，我们走得慢一点，但是可以走得...
348,20,202,570,2019-04-17,茶颜悦色官方微博  的微博: 候车厅二楼不显眼？排队太久怕误车？安检之外也想喝？ 来来来，高铁南二店今日正式营业，也许是你来长沙以后的第一杯茶颜。 划重点，交通枢纽店不搬俏，一律与市区店同价~   地址：高铁南站东广场出站口（高铁南站地铁3号出口直走 好得便利店旁）
213,6,69,288,2019-04-16,#茶颜悦色[超话]# 7mall2店来咯，一张“贵妃椅”镇场，也是一家市中心不用咋排队的宝藏门店。 地址：五一广场地铁站2号口7MaLL购物美学中心一楼 联系电话：15388059913 营业时间：周日至周四10:00-23:00，周五周六10:00-23:30
78,10,53,141,2019-04-16,茶颜悦色官方微博  的微博: #茶颜悦色[超话]#    中医药大学的朋友们，含浦一店来啦！[好喜欢] 天气好照片都不用加滤镜啦，明天也是 ，开心~ 营业时间：10:30-22:30 联系电话:15388950670 地址:湖南省长沙市岳麓区学士街道联丰村裕园小区A1栋5单元1楼103号
198,20,191,409,2019-04-16,#茶颜悦色[超话]#    中医药大学的朋友们，含浦一店来啦！[好喜欢] 天气好照片都不用加滤镜啦，明天也是 ，开心~ 营业时间：10:30-22:30 联系电话:15388950670 地址:湖南省长沙市岳麓区学士街道联丰村裕园小区A1栋5单元1楼103号
31,0,13,44,2019-04-16,中国图书网官方微博  的微博: #中图网读书月#  关注并转发本条微博，就能获赠满200减100优惠券一张（限活动范围内图书使用），工作人员24小时在线发券，争取最快速度送给您。读书月第三波：精选图书2折起，用券200减100，仅限3天，请抓住超值优惠的机会！活动时间4月16日10点--4月18日24点。活动链接  http://t.cn/EXaWSD3
723,2008,1204,3935,2019-04-15,青年湖南  的微博: 【官宣 】百年风云激荡，中国的青年们一直卓立时代潮头，在奋斗中释放青春激情、追逐青春理想，一代又一代中华儿女高举五四的火炬，照亮了中华民族伟大复兴的光明前景。今年，是五四运动一百周年，让我们一起骄傲地吹起青春号角、绽放青春魅力！为了纪念 #五四百年#  ，团团准备了海量福利，关注团团...
411,54,178,643,2019-04-14,号外号外，坡子街新店幽兰阁营业了（好多天了其实 店长说因为没给他们发推送，很多朋友以为是山寨走到门口都不进，特此来盖戳：真的是茶颜悦色出品啊！ 这家店绝了，有一个视野极佳的露台，座位也多，书也好看，店长还特别可爱，请大家多多捧场鸭 地址：长沙市天心区坡子街火宫殿旁（象牙红kt...
859,74,228,1161,2019-04-11,#茶颜悦色[超话]# 一杯鲜茶的永久求偿权
1186,229,269,1684,2019-04-11,#茶颜悦色[超话]# 一些回应
76,3,41,120,2019-03-30,茶颜悦色官方微博  的微博: 小茶颜上线辽，小主们来唠唠？ 我想大家也猜到了，茶颜的官博是一个没有KPI任务的账号）
140,6,147,293,2019-03-30,小茶颜上线辽，小主们来唠唠？ 我想大家也猜到了，茶颜的官博是一个没有KPI任务的账号）
1204,335,383,1922,2019-03-28,暴走全城，探十家茶颜宝藏门店。 你最喜欢茶颜哪家店？
263,14,138,415,2019-03-28,后台粉丝发给我们的 想去杭州找这位经理聊聊
138,4,102,244,2019-03-25,#茶颜悦色[超话]# 上周发了一篇推送，做了一件对于企业来说胆大妄为的事情，设立了一个抒发不满的互动环节。 截止现在共有八百多条留言，史无前例收到了一百多起客诉事件，还很不藏拙地放了出来。 所以这几天都在进行客诉事件的处理，大部分都追踪完成进行致歉了。（如果有遗漏请在此条微博评论） 好在...
215,24,272,511,2019-03-25,#茶颜悦色[超话]# 【一些问题汇总】 大家可以在评论里继续提问，会进行补充
276,108,128,512,2019-03-19,茶颜悦色官方微博  的微博: #茶颜悦色[超话]# 办公室突发奇想，做了个超大量的冷泡茶[馋嘴]
176,128,91,395,2019-03-19,#茶颜悦色[超话]# 办公室突发奇想，做了个超大量的冷泡茶[馋嘴]
71,3,33,107,2019-03-18,【失物招领】 粉巢店15日晚打扫卫生时捡拾到车钥匙一个，两天了无人认领，失主看到了请凭身份证去门店领取。 （这么重要的东西大家都要小心哦，没人领门店小伙伴也发愁不知道咋处置）
208,47,193,448,2019-03-17,囤仔  的微博: 幽兰拿铁、声声乌龙和风栖绿桂都喝上了，三个都好喝，但一定要有一个one pick的话，我选风栖绿桂，真的好喝，我刚连喝两杯，现在又准备去买了。
128,11,64,203,2019-03-14,#茶颜悦色[超话]# 新店开业 - 北辰凤凰海店 地址：晴岚路68号凤凰海购物中心茶颜悦色  营业时间：10:00 - 22:00 真是很舒服呀~
330,34,40,404,2019-03-13,长沙的这颗太阳，请你不要跑！
197,22,78,297,2019-03-12,一家总是很多人的茶颜（国金街店） 转个弯上个楼 就会遇到一家基本没啥人的茶颜（王府井店） 假日必备tip！下次带你的朋友耍点小聪明吧~   📍 长沙    ▶️ 茶颜悦色官方微博的秒拍视频
205,12,60,277,2019-03-10,#茶颜悦色[超话]# 难得的好天气，爬上岳麓山顶，来一杯风栖绿桂。
172,36,139,347,2019-03-10,鸡汤好辣zZ  的微博: 师大的店什么时候能开门？ #茶颜悦色#
105,3,71,179,2019-03-07,茶颜悦色&知乎茶也   3月8日限定限量【大娘子套餐】 真丝丝巾 + 双层马克杯 + 一杯茶颜 = 99元 ”妈，丝巾和杯子都给你，茶颜给我好不咯？“
90,9,27,126,2019-03-06,湖南卫视舞蹈风暴  的微博: 【 #歌手# 独家花絮】当“立志戒奶茶”的安jio拉 @许靖韵Angela   遇上她的最爱奶茶 戳视频，看“真香现场”   湖南卫视洪啸工作室的微博视频
124,4,46,174,2019-03-05,#茶颜悦色[超话]# 今日新店开业 - 万家丽大润发店 地址：万家丽中路大润发超市一楼1033号（肯德基旁） 营业时间：8:00-21:30
99,9,37,145,2019-03-05,#茶颜悦色[超话]# 今日新店开业 - 环球奥莱店 地址：望城区雷锋大道668号 营业时间：10:00-21:00
125,7,32,164,2019-03-05,#茶颜悦色[超话]# 今日新店开业 - 烈士公园店 地址：烈士公园内麦当劳旁 营业时间：9:00 - 21:30 买一杯茶颜悦色，去坐旋转木马。
226,88,136,450,2019-03-05,大概是要跨界成搞笑视频博主了 大家快去别有洞天打卡！  茶颜悦色官方微博的秒拍视频
176,19,152,347,2019-03-02,#茶颜悦色[超话]# 今天照惯例自己搜自己，结果发现😓 加盟“茶颜悦色”真的不得发财，因为你被骗了。 大家擦亮眼睛，顺便问一下这种擦边球的山寨怎么投诉？
140,21,39,200,2019-02-28,#茶颜悦色[超话]#   免费喝一整年茶颜的锦鲤全揭晓！[酸]
207,15,38,260,2019-02-28,#茶颜悦色[超话]# 想请你喝一杯幽兰拿铁٩(ˊᗜˋ*)و
31,2,2,35,2019-02-27,知乎茶也  的微博: #知乎茶也[超话]# 除了《绿皮书》，再推荐一部“饮片”——《知乎茶也天天都有半价》（2019）三月限时放映！感谢Freship同学的优秀创意！[害羞]详情请戳：  除了奥斯卡的《绿皮书》，这些片子也很！好！看！
54,3,24,81,2019-02-22,#茶颜悦色[超话]# 2019的第一句话全民情话，你要听吗？ 情话王锦鲤诞生记（上）
